ID,Department Name,Parent Department/External ID
100000-103642-100832-100949-100902-100888-100235-102953,Ontario Onsite Team-C,100000-103642-100832-100949-100902-100888-100235
100000-103642-100832-100949-100902-100888-100235-104016,Eastern Onsite Team-E,100000-103642-100832-100949-100902-100888-100235
100000-103642-100832-100949-100902-100888-104175,Emergency & Incident Mgmt,100000-103642-100832-100949-100902-100888
100000-103642-100832-100949-100902-100888-101011,Eexcutve Onsite Team NCR1-D,100000-103642-100832-100949-100902-100888
100000-103642-100832-100949-100902-100888-101011-102945,Executve Onsite Team NCR1-C,100000-103642-100832-100949-100902-100888-101011
100000-103642-100832-100949-100902-100888-101011-102946,Srvc Integratn/Prjct Supp-B,100000-103642-100832-100949-100902-100888-101011
100000-103642-100832-100949-100902-100001-100824-102911,Technical Service Desk - F,100000-103642-100832-100949-100902
100000-103642-100832-100949-100902-100001-100824-102904,Technical Service Desk - E,100000-103642-100832-100949-100902
100000-103642-100832-100949-100902-100001-100824-102910,Technical Service Desk - D,100000-103642-100832-100949-100902
100000-103642-100832-100949-101004,IT Services,100000-103642-100832-100949
100000-103642-100832-100949-101004-100642,Testing Services,100000-103642-100832-100949-101004
100000-103642-100832-100949-101004-100642-101265,Testing Team 2,100000-103642-100832-100949-101004-100642
100000-103642-100832-100949-101004-100642-101265-102973,Testing Team 2A,100000-103642-100832-100949-101004-100642-101265
100000-103642-100832-100949-101004-100642-101265-102962,Testing Team 2B,100000-103642-100832-100949-101004-100642-101265
100000-103642-100832-100949-101004-100642-101265-105822,Testing Team 2H,100000-103642-100832-100949-101004-100642-101265
100000-103642-100832-100949-101004-100642-102914,Testing Team 4,100000-103642-100832-100949-101004-100642
100000-103642-100832-100949-101004-100642-102914-102975,Testing Team 4A,100000-103642-100832-100949-101004-100642-102914
100000-103642-100832-100949-101004-100642-102914-102974,Testing Team 9A,100000-103642-100832-100949-101004-100642-102914
100000-103642-100832-100949-101004-100642-102914-104156,Testing Team 4B,100000-103642-100832-100949-101004-100642-102914
100000-103642-100832-100949-101004-100642-102914-102971,Testing Team 9B,100000-103642-100832-100949-101004-100642-102914
100000-103642-100832-100949-101004-100642-102914-105820,Testing Team 4C,100000-103642-100832-100949-101004-100642-102914
100000-103642-100832-100949-101004-100642-101028,Testing Team 6,100000-103642-100832-100949-101004-100642
100000-103642-100832-100949-101004-100642-101028-102978,Testing Team 6D,100000-103642-100832-100949-101004-100642-101028
100000-103642-100832-100949-101004-100642-101028-102966,Testing Team 6B,100000-103642-100832-100949-101004-100642-101028
100000-103642-100832-100949-101004-100642-101028-102977,Testing Team 6C,100000-103642-100832-100949-101004-100642-101028
100000-103642-100832-100949-101004-100642-101028-102976,Testing Team 6A,100000-103642-100832-100949-101004-100642-101028
100000-103642-100832-100949-101004-100642-100968,Testing Team 5,100000-103642-100832-100949-101004-100642
100000-103642-100832-100949-101004-100642-100968-102968,Testing Team 5A,100000-103642-100832-100949-101004-100642-100968
100000-103642-100832-100949-101004-100642-100968-104003,Testing Team 5B,100000-103642-100832-100949-101004-100642-100968
100000-103642-100832-100949-101004-100642-100968-105572,Testing Team 5C,100000-103642-100832-100949-101004-100642-100968
100000-103642-100832-100949-101004-100642-100910,Testing Team 3,100000-103642-100832-100949-101004-100642
100000-103642-100832-100949-101004-100642-100910-102961,Testing Team 3A,100000-103642-100832-100949-101004-100642-100910
100000-103642-100832-100949-101004-100642-100910-102972,Testing Team 3C,100000-103642-100832-100949-101004-100642-100910
100000-103642-100832-100949-101004-100642-100910-102963,Testing Team 3B,100000-103642-100832-100949-101004-100642-100910
100000-103642-100832-100949-101004-100891,Data And Analytics Services,100000-103642-100832-100949-101004
100000-103642-100832-100949-101004-100891-100911,Bus Analytics/Reportg Srvc-A,100000-103642-100832-100949-101004-100891
100000-103642-100832-100949-101004-100891-100911-102879,Bus Analytics/Reportg Srvc-E,100000-103642-100832-100949-101004-100891-100911
100000-103642-100832-100949-101004-100891-100911-102876,Bus Analytics/Reportg Srvc-B,100000-103642-100832-100949-101004-100891-100911
100000-103642-100832-100949-101004-100891-100911-102877,Bus Analytics/Reportg Srvc-C,100000-103642-100832-100949-101004-100891-100911
100000-103642-100832-100949-101004-100891-100911-102878,Bus Analytics/Reportg Srvc-D,100000-103642-100832-100949-101004-100891-100911
100000-103642-100832-100949-101004-100891-100882,ETL Srvc-A,100000-103642-100832-100949-101004-100891
100000-103642-100832-100949-101004-100891-100882-104273,TL Tech Support IMIT - A,100000-103642-100832-100949-101004-100891-100882
100000-103642-100832-100949-101004-100891-100882-102873,ETL Srvc-C,100000-103642-100832-100949-101004-100891-100882
100000-103642-100832-100949-101004-100891-100882-102875,ETL Srvc-E,100000-103642-100832-100949-101004-100891-100882
100000-103642-100832-100949-101004-100891-100884,Database Development Svcs-A,100000-103642-100832-100949-101004-100891
100000-103642-100832-100949-101004-100891-100884-104710,Database Development Services,100000-103642-100832-100949-101004-100891-100884
100000-103642-100832-100949-101004-100891-100943,Bus Analytics/Reportg Svc2-A,100000-103642-100832-100949-101004-100891
100000-103642-100832-100949-101004-100891-100943-104014,Bus analytics/Reportg Srvc-F,100000-103642-100832-100949-101004-100891-100943
100000-103642-100832-100949-101004-100891-100943-102880,Bus Analytics/Reportg Svc2-B,100000-103642-100832-100949-101004-100891-100943
100000-103642-100832-100949-101004-100891-100943-104015,Bus analytics/Reportg Srvc-G,100000-103642-100832-100949-101004-100891-100943
100000-103642-100832-100949-101004-100891-100997,Prodctn Database Srvcs-A,100000-103642-100832-100949-101004-100891
100000-103642-100832-100949-101004-100891-100997-102886,Prodctn Database Srvcs-C,100000-103642-100832-100949-101004-100891-100997
100000-103642-100832-100949-101004-100891-100997-102888,Prodctn Database Srvcs-D,100000-103642-100832-100949-101004-100891-100997
100000-103642-100832-100949-101004-100891-100997-102887,Prodctn Database Srvcs-B,100000-103642-100832-100949-101004-100891-100997
100000-103642-100832-100949-101004-100891-100997-103900,Prodctn Database Srvcs-E,100000-103642-100832-100949-101004-100891-100997
100000-103642-100832-100949-101004-100891-100997-105605,Prodctn Database Srvcs-E,100000-103642-100832-100949-101004-100891-100997
100000-103642-100832-100949-101004-100891-100992,Data Architecture Services-A,100000-103642-100832-100949-101004-100891
100000-103642-100832-100949-101004-100891-100992-105196,Data Architecture Services - B,100000-103642-100832-100949-101004-100891-100992
100000-103642-100832-100949-101004-100891-100992-102890,SQL Server DB Services - A,100000-103642-100832-100949-101004-100891-100992
100000-103642-100832-100949-101004-100891-100992-102889,SQL Server DB Services - B,100000-103642-100832-100949-101004-100891-100992
100000-103642-100832-100949-101004-100891-100992-105789,SQL SERVER DATABASE SERVICES,100000-103642-100832-100949-101004-100891-100992
100000-103642-100832-100949-101004-100891-105324,Bus. Analytic/Platform Service,100000-103642-100832-100949-101004-100891
100000-103642-100832-100949-101004-101593,SC Income Support Programs-C,100000-103642-100832-100949-101004
100000-103642-100832-100949-101004-101593-104810,Strategic Partnership Manag,100000-103642-100832-100949-101004-101593
100000-103642-100832-100949-101004-101593-102915,Svc Mgmt Reg/Strat Prtn Mgmt-C,100000-103642-100832-100949-101004-101593
100000-103642-100832-100949-101004-101593-102915-105031,Strat Prtn Mgmt - C,100000-103642-100832-100949-101004-101593-102915
100000-103642-100832-100949-101004-101593-104704,Strategic Partnership Mgmt-B,100000-103642-100832-100949-101004-101593
100000-103642-100832-100949-101004-100642-100853-102964,Testing Team 1A,100000-103642-100832-100949-101004
100000-103642-100832-100949-101004-100642-100853-102967,Testing Team 1C,100000-103642-100832-100949-101004
100000-103642-100832-100949-101004-100891-101006-102892,Database Development Svcs-C,100000-103642-100832-100949-101004
100000-103642-100832-100949-101004-100891-100964-102882,Bus Analytic Prdcts/Platform-B,100000-103642-100832-100949-101004
100000-103642-100832-100949-101004-100891-101006-102895,Database Development Svcs-F,100000-103642-100832-100949-101004
100000-103642-100832-100949-101004-100894,Environments,100000-103642-100832-100949-101004
100000-103642-100832-100949-101004-100894-104825,IT Spec. Environments Manager,100000-103642-100832-100949-101004-100894
100000-103642-100832-100949-101004-100894-104825-102863,"Web Standards, ACE, RMS-A",100000-103642-100832-100949-101004-100894-104825
100000-103642-100832-100949-101004-100894-104825-102867,Release Mgmnt Services-A,100000-103642-100832-100949-101004-100894-104825
100000-103642-100832-100949-101004-100894-104825-102862,"Web Standards, ACE, RMS-1",100000-103642-100832-100949-101004-100894-104825
100000-103642-100832-100949-101004-100894-104825-105523,QA Fit Team 2,100000-103642-100832-100949-101004-100894-104825
100000-103642-100832-100949-101004-100894-104825-105522,QA Fit Team 1,100000-103642-100832-100949-101004-100894-104825
100000-103642-100832-100949-101004-100894-100965,SADE-A,100000-103642-100832-100949-101004-100894
100000-103642-100832-100949-101004-100894-100965-102869,SADE-B,100000-103642-100832-100949-101004-100894-100965
100000-103642-100832-100949-101004-100894-100965-104649,Proj Serv & Prod Manag,100000-103642-100832-100949-101004-100894-100965
100000-103642-100832-100949-101004-100894-100965-104107,Application Hosting - Oracle,100000-103642-100832-100949-101004-100894-100965
100000-103642-100832-100949-101004-100894-105480,Specialized Environments,100000-103642-100832-100949-101004-100894
100000-103642-100832-100949-101004-100894-105480-105756,Specialized Environments,100000-103642-100832-100949-101004-100894-105480
100000-103642-100832-100949-101004-100894-105480-105756-105775,Cloud Support Services,100000-103642-100832-100949-101004-100894-105480-105756
100000-103642-100832-100949-101004-100642-100853-102959,Testing Team 1B,100000-103642-100832-100949-101004
100000-103642-100832-100949-101004-100891-101006-102894,Database Development Svcs-E,100000-103642-100832-100949-101004
100000-103642-100832-100949-101004-100642-104752-104754,Testing Team 7B,100000-103642-100832-100949-101004
100000-103642-100832-100949-101004-100891-100964-102883,Bus Analytic Prdcts/Platform-C,100000-103642-100832-100949-101004
100000-103642-100832-100949-101004-100642-104752-104753,Testing Team 7-A,100000-103642-100832-100949-101004
100000-103642-100832-100949-101004-100891-101006-102898,Database Development Svcs-I,100000-103642-100832-100949-101004
100000-103642-100832-100949-101004-100891-101006-102899,Database Development Svcs-J,100000-103642-100832-100949-101004
100000-103642-100832-100949-101004-100891-100964-102884,Bus Analytic Prdcts/Platform-D,100000-103642-100832-100949-101004
100000-103642-100832-100949-101004-100642-105547-105546,Testing Team 10-B,100000-103642-100832-100949-101004
100000-103642-100832-100949-101004-100891-101006-102891,Database Development Svcs-B,100000-103642-100832-100949-101004
100000-103642-100832-100949-101004-100891-100964-104782,Bus Analytic Prdcts/Platform-E,100000-103642-100832-100949-101004
100000-103642-100832-100949-101004-100642-105547-105545,Testing Team 10-A,100000-103642-100832-100949-101004
100000-103642-100832-100949-101004-100891-101006-102896,Database Development Svcs-G,100000-103642-100832-100949-101004
100000-103642-100832-100949-100001-100588-102903,Deployment Services - A,100000-103642-100832-100949
100000-103642-100832-100949-104749,IT Accessibility,100000-103642-100832-100949
100000-103642-100832-100949-104749-104837,Strategy and Compliance,100000-103642-100832-100949-104749
100000-103642-100832-100949-104749-104837-102983,E-Workspace-C,100000-103642-100832-100949-104749-104837
100000-103642-100832-100949-104749-104837-102983-105659,Accessibility Compliance,100000-103642-100832-100949-104749-104837-102983
100000-103642-100832-100949-104749-104837-104835,Compliance and Assessment,100000-103642-100832-100949-104749-104837
100000-103642-100832-100949-104749-100645,"Web Standards, ACE, RMS",100000-103642-100832-100949-104749
100000-103642-100832-100949-104749-100645-104836,Training and Awarness,100000-103642-100832-100949-104749-100645
100000-103642-100832-100949-104749-100645-102864,"Web Standards, ACE, RMS-B",100000-103642-100832-100949-104749-100645
100000-103642-100832-100949-104749-100645-105551,Awareness and Governance,100000-103642-100832-100949-104749-100645
100000-103642-100832-100949-104749-105666,Accessibility Compliance,100000-103642-100832-100949-104749
100000-103642-100832-100949-100642-102914-104156,Testing Team 4B,100000-103642-100832-100949
100000-103642-100832-100949-100642-102914-102971,Testing Team 9B,100000-103642-100832-100949
100000-103642-100832-100949-105812,EO-Contract/Supplier Mgt.,100000-103642-100832-100949
100000-103642-100832-100949-105812-104808,IT Product Management,100000-103642-100832-100949-105812
100000-103642-100832-100949-105812-104808-104570,Device Mgmt Services,100000-103642-100832-100949-105812-104808
100000-103642-100832-100949-105812-104808-102985,E-Workspace-E,100000-103642-100832-100949-105812-104808
100000-103642-100832-100949-105812-104808-105879,IMIT Technical Specialist,100000-103642-100832-100949-105812-104808
100000-103642-100832-100949-105812-104808-100996,IT Asset Management (ITAM)-D,100000-103642-100832-100949-105812-104808
100000-103642-100832-100961,Business Sol & Innovation,100000-103642-100832
100000-103642-100832-100961-102928,CSOSD-B,100000-103642-100832-100961
100000-103642-100832-100961-102928-100896,Intake and Correspondence,100000-103642-100832-100961-102928
100000-103642-100832-100961-102928-100896-100893,SDS Resource Centre,100000-103642-100832-100961-102928-100896
100000-103642-100832-100961-102928-100896-100893-100991,Solutions Design SRV-A,100000-103642-100832-100961-102928-100896-100893
